mean,std,max,min,label
2.205067630868202,79.40481763815141,131.4836050306999,-138.12263733255563,Normal
-2.913981376271421,82.86125934332536,131.4836050306999,-127.40387449530431,Normal
-1.7841555250300833,84.73811550043168,133.2694048525139,-130.1499050772328,Normal
0.22774083670037015,78.8763211183554,133.2694048525139,-130.1499050772328,Normal
0.714938212630035,72.84700358598286,130.37252587928504,-127.86918989379134,Normal
2.4235426295228195,81.88134157181142,135.36876668243875,-136.97701008451565,Normal
0.9770522921473898,85.48554581486634,135.36876668243875,-136.97701008451565,Normal
-4.0348005026065135,83.94770648256207,125.6254652914225,-129.7844665542502,Normal
-2.5221243269721088,80.2265947942335,134.152665831761,-137.570980528401,Normal
0.4859444546923914,72.29289076115171,134.8445095338874,-137.570980528401,Normal
2.3726702664142416,78.62585654638472,136.01477729579415,-133.08852125621448,Normal
0.3278533522002282,88.76093750228327,136.01477729579415,-133.08852125621448,Normal
-1.042818879313522,87.9057333900672,132.57369372212668,-131.95261273341205,Normal
0.26427225310282293,85.19324805508046,137.16459556356588,-138.26746594317893,Normal
-2.295897281278205,83.8818645372736,137.16459556356588,-138.26746594317893,Normal
0.11064269308881856,85.74527819106972,127.73710619084456,-126.41612978345154,Normal
1.9094555730153493,77.02167323171035,127.73710619084456,-126.41612978345154,Normal
0.05483357216044903,73.60149539649294,138.03110232649695,-131.25660053965348,Normal
-1.1727925003182205,80.94400310073237,138.03110232649695,-131.25660053965348,Normal
3.099984981928114,79.50511535756725,127.74354249774952,-125.27743874589697,Normal
-0.02945949283792307,80.72940512137666,123.39687183651786,-122.96682387993174,Normal
-0.15687777086398996,82.67071540949708,125.75091877406071,-124.52781678963578,Normal
1.5838127270774287,82.97701964498694,133.58662849709253,-133.87674795569876,Normal
-0.17306129507849566,81.74273264235102,133.58662849709253,-133.87674795569876,Normal
-1.0987402636146635,78.79696327657534,122.95899562553015,-128.9047996258946,Normal
-3.1950239089096453,79.19729705673751,118.2406377577686,-120.4717060222817,Normal
2.4743057939349455,78.54870267271754,119.19564393730151,-120.4717060222817,Normal
1.6148506411316998,79.38628128433162,122.91119100446947,-124.2389175634354,Normal
-1.8138953581219284,81.42152163822783,122.91119100446947,-124.2389175634354,Normal
0.8284117970977875,77.3115082307225,121.67491237297429,-121.41892718082887,Normal
-0.4242104611251477,76.66233980580733,121.56935759408286,-118.49567475338621,Normal
-2.552298200644053,78.03870018322813,121.56935759408286,-118.49567475338621,Normal
0.5110947837616497,73.48770272980865,114.42606006259464,-113.66100534466456,Normal
3.087301214484553,73.03104015338475,109.90965681646773,-110.20190435136031,Normal
-1.2973973320018966,73.09865284224239,109.32165843576605,-110.20190435136031,Normal
-2.3489769424538216,64.86522404653749,106.35526551409684,-122.54035306868978,Normal
2.783710474929332,72.00750372406563,128.78336723557797,-125.85080191474177,Normal
-0.4792153520802766,78.7406016368593,128.78336723557797,-125.85080191474177,Normal
-0.5821856542419729,66.58910583411382,109.28975414395252,-110.43896118050492,Normal
0.16617073650671063,69.48206352062175,122.18547819614787,-121.6236484630633,Normal
-1.5496193863731045,71.34293390578404,122.18547819614787,-121.6236484630633,Normal
-0.31510877668274634,66.21200803041992,104.57098516742236,-101.9207188525818,Normal
-0.2062144300333544,69.69621461998707,108.69784577837979,-108.2114213412573,Normal
2.9656261560453387,71.438438129872,115.90873092403403,-117.13301858245478,Normal
-0.21336644996172063,67.66488744008245,115.90873092403403,-117.13301858245478,Normal
0.5693448448945925,71.90132562175862,116.88086641414894,-117.14362694298073,Normal
-0.9809061994732062,78.86967026481192,116.97115471663125,-117.14362694298073,Normal
-1.3037284261969462,72.09199120496207,116.97115471663125,-112.83909394083614,Normal
3.7961655506595453,70.8311350011747,111.72369212342144,-112.9739832980311,Normal
-2.043262866868727,73.84601904722365,113.25217293541296,-114.54662220782238,Normal
-0.8920261680653714,68.2461184558274,113.25217293541296,-114.54662220782238,Normal
-0.545915020205806,67.19897953633117,113.6867928760299,-111.48654266939607,Normal
-2.609178128960595,68.71982111883555,118.45589358683188,-111.48654266939607,Normal
-0.12383020153262313,70.17223307255767,119.8627231957065,-118.91415560994645,Normal
2.8404655440355784,74.56141624411757,119.8627231957065,-118.91415560994645,Normal
1.4557038792482866,71.75544081902294,137.0888907860248,-132.0658283602327,Normal
-3.1420185323424463,71.10335007788218,137.0888907860248,-132.0658283602327,Normal
1.223535770309762,71.32859620269534,115.12048897387419,-116.35525254163674,Normal
1.975612781797403,59.35565066334378,115.12048897387419,-105.27949134538053,Normal
-1.5693367996657248,40.90110044408372,90.03636574590077,-99.56712681317077,Normal
0.24814626298506964,39.94490441105571,87.09089147363436,-85.23877014260296,Normal
-0.30102454406226353,55.43296954774943,95.89842595810407,-103.49319905280078,Normal
1.517091830583238,63.32679496574701,107.87737724398377,-111.26875071690672,Normal
2.331905179894245,63.357278523653356,107.87737724398377,-111.26875071690672,Normal
-2.5797046227859863,62.92701297352002,94.83032016922844,-99.30594095996771,Normal
-0.783082387027747,64.88613307193572,98.1499741252631,-98.17874764480094,Normal
1.1370389984942453,63.196686761654256,98.1499741252631,-98.17874764480094,Normal
-1.9253779311373336,62.13684277286775,99.02350968670548,-98.58411648953968,Normal
-0.8401211420905379,64.67619601579506,99.02350968670548,-98.88608798100391,Normal
1.6395252529299607,61.966334598066986,102.12409478509443,-99.31433033845626,Normal
-0.8624492301506964,65.51182322195629,110.28371340108924,-109.99682876931345,Normal
-0.9723173528764939,67.18478517132188,110.28371340108924,-109.99682876931345,Normal
2.665651225732097,63.17965968737725,108.61310085848348,-111.32465894581698,Normal
2.3881416012795715,65.87254133628396,110.39820557499826,-111.32465894581698,Normal
-2.4315693713617272,64.42273881352965,110.39820557499826,-108.43263057475657,Normal
-0.38515268909412015,65.44967819939383,114.94316329629135,-111.3101513259228,Normal
1.150312516241366,71.81805339789418,116.56583135228658,-116.92392344528723,Normal
-2.386204366205693,71.17024105109083,116.56583135228658,-116.92392344528723,Normal
0.598286291666111,65.60169358438178,103.27110341629496,-102.89128404407687,Normal
0.8197557377765695,55.87503436362474,102.9290180874265,-106.99967241571312,Normal
-0.9080916076741914,58.739370243389295,111.28250956052915,-114.94623832998512,Normal
-0.5942971651572395,62.48440141229306,111.28250956052915,-114.94623832998512,Normal
0.4213237388177345,53.845358403077604,100.64788236775519,-106.2670371037438,Normal
-0.3476647854775855,60.402422788871796,109.83799596068523,-110.2730625535965,Normal
0.25212024169547337,70.17675876214665,118.43531938538285,-112.61266792529504,Normal
2.554652011489978,61.59322846129603,118.43531938538285,-112.61266792529504,Normal
0.8948253938155519,56.51210212819992,113.77549005086654,-115.76964588432364,Normal
-2.3670400366271536,66.8563925643516,114.62736889562596,-127.15365139255039,Normal
-0.3581620001599887,69.09995789794066,114.62736889562596,-127.15365139255039,Normal
2.530491128866841,57.00820597949304,104.44314831124083,-100.83086599760777,Normal
0.21178996152952814,59.8669271856142,109.20495110291527,-107.97999801947292,Normal
-1.9736738135139953,68.23547354273838,109.20495110291527,-107.97999801947292,Normal
-2.4579570394722148,53.25409768366792,97.97045946195638,-101.93355746299967,Normal
-0.8618553435801303,52.40296298142066,95.43280388562808,-96.04154086016125,Normal
-0.052054497339743475,59.81411285044147,94.22971221129643,-96.04154086016125,Normal
0.5378157136794424,61.13839866313638,97.32546804996443,-96.52527930355612,Normal
2.7840247234080016,65.73184292952544,97.32546804996443,-98.35770959263102,Normal
0.6995245047662048,64.62197788714377,96.63630860545719,-98.35770959263102,Normal
-0.05006162466642318,63.67276912327534,94.52877666602195,-94.60776283763623,Normal
1.2190925820915188,63.6054292634114,94.52877666602195,-98.51022525880546,Normal
-2.6875890285059194,62.02312916952427,94.49030941405812,-98.51022525880546,Normal
-0.4966030291409022,58.93171127324157,90.21638247530566,-90.1259932070584,Normal
2.6969740477667603,58.945226253654845,91.54401775552851,-92.24132003665024,Normal
-1.3300904615228801,61.377518868612164,94.84048019483602,-95.12020502302252,Normal
-2.378036723417411,59.81827796045763,94.84048019483602,-95.12020502302252,Normal
2.158456631510767,62.24857230329112,100.44784916271493,-99.86153705832271,Normal
1.1422953717013653,65.12490180760659,100.44784916271493,-99.86153705832271,Normal
-0.5883321471842017,61.17942499134065,106.27449268086036,-93.67176579338145,Normal
-1.349074378103174,61.70409027746733,106.27449268086036,-107.20480490717063,Normal
-1.6360940424312347,63.066799762034194,101.62390443627545,-107.20480490717063,Normal
2.112428792587455,59.56443936997818,96.89258382784486,-96.4344510962172,Normal
2.1405394114971084,59.822954719765605,90.55868094639901,-91.84408769944217,Normal
-1.4605612917258668,61.04855496263522,90.82385588334057,-91.84408769944217,Normal
-0.9826760094824412,60.871905101851794,90.82385588334057,-90.4756206430124,Normal
0.5793355753887626,58.35571393240729,102.8440559485334,-105.06280615259907,Normal
-1.5367154355439723,57.22767734462086,102.8440559485334,-105.06280615259907,Normal
1.562194660333701,59.7774678510663,94.85179286595799,-89.06866047051273,Normal
-0.19008006550166054,62.462062495205394,97.98956816632314,-102.29099752014933,Normal
-2.7891210791669456,54.82627020414387,97.98956816632314,-102.29099752014933,Normal
1.9354304355219343,51.913988957989815,86.24219722308396,-89.41418145026651,Normal
2.3322188057180635,57.09253912648545,86.24219722308396,-89.41418145026651,Normal
-1.7919312201745399,53.860154841984006,84.96107879498726,-86.31216632718677,Normal
-0.5707053929819499,52.56532569034815,84.96107879498726,-83.52482588111481,Normal
2.014864642368254,53.57879395798333,89.92064889757273,-95.58942021231388,Normal
0.6726339199529695,56.91378178829709,94.79209542778912,-95.58942021231388,Normal
-0.5168041039619884,56.427715025430665,94.79209542778912,-93.43733003681812,Normal
0.13851301919253464,56.48140349375558,88.5463730103208,-89.4173863440633,Normal
-1.2579764975890504,60.049641869140046,90.66782687940577,-89.45832991741902,Normal
-2.575798948445807,52.1430180284108,90.66782687940577,-90.14905678557109,Normal
2.4917101771681547,50.74828816919216,87.13795527565428,-90.14905678557109,Normal
1.32743087774668,58.84879013707572,87.13795527565428,-89.15115125817488,Normal
-2.2136098655434875,60.38925513292199,90.21289601785674,-90.46252674825278,Normal
1.2482761332533665,61.3642452903876,91.680591949631,-95.01991961389905,Normal
-0.7161627728315845,58.803399029873376,91.680591949631,-95.01991961389905,Normal
-3.13642136676693,55.468376807930454,91.72158259041885,-100.46349737689707,Normal
0.6157007741792005,61.83166747344705,103.83114685554531,-100.46349737689707,Normal
-0.5604456223895977,70.27644612916535,123.7603556621339,-122.0038756395555,Normal
-0.40968409941464284,70.37024662915711,123.7603556621339,-122.0038756395555,Normal
-0.001508405670452954,72.45608270589268,117.16924240095767,-116.37698953529934,Normal
2.4187321223627958,72.06062677311826,116.5627354840712,-116.37698953529934,Normal
1.348808440259561,68.20724919293143,116.5627354840712,-114.05584230818474,Normal
0.48233316939791304,68.34391337889986,109.11194813811167,-110.37998659413795,Normal
-0.49466067660589064,69.92208061822913,104.91952893716812,-105.79261007672774,Normal
-0.2707827761072958,68.84508351387126,104.61589915819619,-102.93747554080336,Normal
0.8478226571187761,61.24415305315594,104.61589915819619,-102.93747554080336,Normal
0.038592372528320595,56.836186702629995,97.75464329209518,-95.72232081931206,Normal
1.277560280752274,59.31062099896925,97.75464329209518,-95.72232081931206,Normal
-1.214760838245915,61.06977809870314,91.01237917476648,-90.76144281774089,Normal
0.838281194146749,60.574140508908,90.54076685861106,-90.38516213046631,Normal
-1.5399005229925147,60.52160316561894,87.57064494442628,-87.73125808403657,Normal
-0.1761629738820858,60.011580481690864,87.7084898973764,-88.41003442656226,Normal
-0.01420643302709171,58.752309432752014,87.7084898973764,-88.41003442656226,Normal
-0.3137923367125874,59.4724288536762,90.5666682655399,-91.0875730808922,Normal
0.12929289944444708,57.271735234638214,90.5666682655399,-91.0875730808922,Normal
0.22649953308718693,55.51448728108325,83.57951932052303,-83.74414220751933,Normal
1.6014438458433498,54.230199631554235,89.1449602113001,-89.30757467556302,Normal
0.2019480642427446,55.46790702724548,89.37022481274686,-89.30757467556302,Normal
-1.6433692011428234,58.80941985341244,93.95436729253974,-90.5403006478665,Normal
-0.9244458735808844,58.018778916834755,93.95436729253974,-90.5403006478665,Normal
0.1416590348969611,58.5370372705818,90.31341295936585,-89.30118146824081,Normal
0.7313383836381154,59.18725736689783,90.31341295936585,-90.15796487413266,Normal
1.7633936482484127,58.68091391153835,89.72108490514547,-90.15796487413266,Normal
-1.0616110944521935,56.86755065719162,90.27917677960295,-91.05777148460973,Normal
0.38589067843043734,52.75904041213662,90.27917677960295,-91.05777148460973,Normal
0.9446118325218319,52.07760192949125,85.92681830977094,-88.7280576723214,Normal
-1.6880094754350494,52.79414540681845,79.65405370764263,-81.79726322070469,Normal
-2.5273451278787955,53.65380098579545,89.62072673639153,-94.07474412135296,Normal
-0.8576904429299629,56.436732044343216,95.29705239846243,-99.53531746599884,Normal
1.7766442083943697,58.30749518275484,95.29705239846243,-99.53531746599884,Normal
2.310873354694984,55.278663139364276,91.82950775416019,-92.73005241450122,Normal
0.6440210543826658,52.527845006406835,87.3878815542561,-87.26508914339853,Normal
-0.7114306552066713,56.88175484117333,89.17196091768649,-88.82565287851894,Normal
-1.7689948814392877,57.22984245709567,89.33176191778547,-89.15046154854605,Normal
1.4691676002865326,55.92545929738427,89.33176191778547,-89.15046154854605,Normal
0.1307558298279273,57.13529761312807,88.15556388765418,-88.55765011971165,Normal
-0.35072694350807393,58.58417404026654,92.57694519301367,-92.35466448561999,Normal
0.4811284569891344,56.66579887312985,92.57694519301367,-92.35466448561999,Normal
-0.19733740364551952,54.470264516968925,85.03063488635111,-85.68129433912979,Normal
-1.138966183025031,54.852632851314304,91.06212326939801,-95.94180277826679,Normal
-0.6430190648164353,48.4753902031377,91.06212326939801,-95.94180277826679,Normal
1.3485252984996337,38.4384584616724,85.97322165779443,-87.94268370358662,Normal
-1.5958485653768135,42.28376712237541,74.91719878523588,-78.55068474080927,Normal
-0.37990796505939317,48.980430761203735,78.74642146682142,-90.28031820132678,Normal
2.87649079964447,42.78879614754971,82.44402655158478,-90.28031820132678,Normal
1.8382661708452157,45.660999248308215,83.79174245677108,-85.34283655745003,Normal
0.27772933550235984,54.47304268865255,97.6811450377132,-103.33704720160064,Normal
-0.09021447676006117,55.12505989968126,97.6811450377132,-103.33704720160064,Normal
-0.2557366147088439,56.79020848199279,86.01098955059155,-89.54461789138874,Normal
-0.8945439297996658,56.758557837869,86.01098955059155,-84.90624512943934,Normal
-2.6662537202202743,55.667215042903486,86.70565467689687,-83.15619203946484,Normal
0.7102686742007696,57.60959786425312,89.99292432689708,-89.84525041916595,Normal
0.8912828045890708,57.45393296341947,89.99292432689708,-89.84525041916595,Normal
-2.6124582228601603,55.75275047785237,81.94604015355576,-86.18873314289482,Normal
-0.39788922557066553,50.85563865111731,81.94604015355576,-81.42067116443093,Normal
2.642215090093834,52.218419531452575,91.45669181811591,-88.00813010124874,Normal
-0.4749796070375396,57.188725942691434,91.45669181811591,-88.00813010124874,Normal
-0.34303108317451364,56.086543753484456,82.47082614078259,-83.46946239815935,Normal
1.4306010217174299,54.73152216230896,86.10764475625811,-81.60740994569584,Normal
-2.0973598486059695,50.709614047162354,91.81929516524475,-94.95904266628753,Normal
1.2030293470153521,53.68392915268344,91.81929516524475,-94.95904266628753,Normal
0.8558014641709714,56.929468692670326,91.72734683795387,-85.36232978224557,Normal
-0.832359564829631,52.290867685157224,85.41594516032397,-84.2094174931805,Normal
1.5248537965312243,50.543838893083056,78.61155299745269,-80.71891552714479,Normal
-0.3600869529687196,50.21970826238386,80.437568706247,-80.02374491634176,Normal
0.05559128025728839,48.577709725663766,80.437568706247,-80.02374491634176,Normal
-0.6215290302552888,48.9510780671978,83.48237272630283,-81.06168221885277,Normal
-0.03979409538631605,48.07937085480106,83.48237272630283,-81.06168221885277,Normal
1.480223582049461,48.626563266152495,79.19438520711245,-77.75025130130173,Normal
-0.006110649169236278,49.759930166052726,79.19438520711245,-77.75025130130173,Normal
-1.1411496573075948,50.57183360363685,75.77207057624771,-76.92147167946719,Normal
-1.7793479523560436,51.13485964494207,75.77207057624771,-76.92147167946719,Normal
1.5132787599975686,50.15344638633944,73.73784108780397,-74.73643884934911,Normal
1.1251503221807575,51.24285904090495,79.68034310016769,-78.07934995700306,Normal
-1.0220970563867948,50.12727504754621,79.68034310016769,-78.07934995700306,Normal
-0.5274246881352097,48.510619095733844,76.62527401112438,-70.82954685801553,Normal
-1.000130837457022,52.030812454819014,81.10444823284065,-82.06715568195686,Normal
-1.4870372853319984,52.54401467136729,81.10444823284065,-82.06715568195686,Normal
-0.503954381629208,49.24365053016121,73.58737818926792,-71.48236514343732,Normal
1.312009650842602,47.44154824927423,71.88136355912006,-77.94762908455881,Normal
0.04434307868348716,51.60101024595663,88.59701170712883,-83.87579474172247,Normal
0.6437926418341775,53.9713234551179,88.59701170712883,-83.87579474172247,Normal
1.3066085475371547,49.47776510237449,77.64820785993487,-79.9690300184566,Normal
-0.5064594616172248,39.800782811417676,77.38498073125841,-79.9690300184566,Normal
0.989781942378551,43.8439619782473,88.26543931531447,-80.52931203780453,Normal
1.2013537915914931,52.37942501708092,96.36446247392287,-97.02451050284864,Normal
-2.2553166555716526,56.12445466587815,97.7904085990244,-101.17339198293764,Normal
-0.044362581963392246,59.47545048746923,97.7904085990244,-101.17339198293764,Normal
-0.11525659562374244,59.04399603486054,96.92151336303105,-98.01875324958125,Normal
-0.6669045851647193,63.133852538836,96.92151336303105,-98.01875324958125,Normal
2.362484470968977,63.05740601063772,94.82665699691314,-94.5562527268475,Normal
-1.9317652176673754,61.7427396538672,92.59348499654635,-91.38910556191726,Normal
-0.289952826188708,62.81728883097179,92.59348499654635,-91.38910556191726,Normal
0.21568049982960577,55.41287294662511,89.89131469538665,-88.5165737162401,Normal
-1.341012852544891,53.202480762936254,90.48536424871749,-91.35203552090414,Normal
1.2184771724836447,59.28569561039728,91.73539646738418,-91.35203552090414,Normal
-1.4873626941862548,60.18197721258683,91.73539646738418,-90.29061742699089,Normal
-0.42010611341223336,61.16022945469053,93.7127336110997,-91.15573259387138,Normal
2.84909679166963,61.238017877440384,93.7127336110997,-92.03380269195381,Normal
-0.8488696952523405,50.80126742535104,92.00791191489155,-92.03380269195381,Normal
-2.545111631102257,53.14698362802512,96.06757191006035,-94.55091395834587,Normal
2.0549963861255756,54.87153530801183,96.06757191006035,-94.55091395834587,Normal
2.131233719879369,40.92321707037865,91.255066957931,-84.13152541746354,Normal
-0.9183202674083399,45.82412065038798,91.255066957931,-95.07410116568143,Normal
0.1161784969393968,51.94251933809341,101.16835583653624,-98.55706620664157,Normal
-1.451509370453553,54.27820649948621,101.16835583653624,-100.89932560845213,Normal
-0.7388005702496888,58.755592521678444,100.56268927735373,-100.89932560845213,Normal
2.6826995863496355,60.805253536788875,97.30021328242618,-101.67817775366184,Normal
1.1001017004624327,60.018615770063164,97.30021328242618,-101.67817775366184,Normal
0.3371909342227179,57.28127156088718,87.23189569609679,-88.21589124215895,Normal
0.13055544444925857,56.53869280767639,87.23189569609679,-88.21589124215895,Normal
-1.473469941673064,58.083264038623696,88.7954189173602,-90.00510426096653,Normal
-1.741230033126177,56.932632175560286,88.7954189173602,-90.00510426096653,Normal
-1.2980440078721704,48.70742443604585,93.3867669477531,-87.51575117731977,Normal
0.8339494917154986,49.8590776898686,93.3867669477531,-87.51575117731977,Normal
2.2968350762841037,57.4606878523817,86.45064787537062,-87.09699565926125,Normal
-0.8993839900468338,56.24878486259349,86.45064787537062,-87.09699565926125,Normal
-1.5232485895404886,57.54552930807194,95.44558863984746,-96.79611959980524,Normal
1.7631749287158927,58.476222977324085,95.44558863984746,-96.79611959980524,Normal
1.5600920544650847,54.46813980681127,88.45059445323827,-85.78085862809006,Normal
-0.11865087598880895,53.92006208975691,91.27576789950561,-87.58119439748776,Normal
-0.25312987003237997,55.77423691339564,91.27576789950561,-87.58119439748776,Normal
-0.26053272271586797,53.88498360216518,86.14325256242718,-87.54431674309956,Normal
-0.09930388036893116,54.783250405657874,105.68738462946496,-101.4170110958561,Normal
-0.7409231022021705,54.61664608031098,106.00177847043196,-101.4170110958561,Normal
-0.6926034044515051,55.925878016458526,106.00177847043196,-98.91814985625115,Normal
-1.0739879274965447,57.90737904349578,98.14319851838506,-96.75084894894962,Normal
-0.30223629566215493,55.06033806078691,87.01976427126979,-88.6836648321561,Normal
2.4169889554936512,56.18327283761813,88.22918357958599,-86.89588087099024,Normal
-0.5569526802306053,54.71371861540902,88.22918357958599,-86.89588087099024,Normal
-0.29112147779826975,53.333968622177096,93.12132547134647,-92.02642684163742,Normal
1.4839622898799507,55.06315492617714,96.04667837089745,-92.67528992517703,Normal
-2.18433597667688,55.10161666928528,96.04667837089745,-96.59553109702817,Normal
-2.1378154389540067,55.51022003397074,88.85975671664053,-96.59553109702817,Normal
0.4800697152564258,52.72947132256743,85.74871295408106,-84.69616298249,Normal
2.879218559884049,47.768186293491084,76.8961258415722,-71.94681003746187,Normal
0.34892607245506063,47.418814332771944,75.45259371202552,-76.23560512735577,Normal
-0.8713142318495831,48.343531409509104,76.4945350171324,-83.29904621958265,Normal
-0.4764524003399996,47.33353351548807,76.4945350171324,-83.29904621958265,Normal
-1.8762683944700458,46.54247664691454,74.80608951754745,-74.01284224945917,Normal
-0.3422535070409427,45.66087654494637,74.80608951754745,-74.01284224945917,Normal
1.9131660136468047,45.45885814983115,75.01903164416146,-74.75972118716233,Normal
1.7173299209955646,47.185748617804414,75.01903164416146,-75.15960310889363,Normal
-1.962507599280477,45.81372053002056,70.33552529784622,-75.15960310889363,Normal
-2.069590888553152,46.28913639406861,74.8440201181334,-74.02255154925527,Normal
0.42247415162972357,48.083207728928,77.0857910495658,-89.19994175595755,Normal
1.9823679610039304,47.269759565026476,88.0330765007499,-89.19994175595755,Normal
1.7593190416890825,46.9703100991197,88.0330765007499,-78.9094673835574,Normal
-1.5074500207168453,49.72158576685397,83.85929542849499,-79.76952571494265,Normal
0.3839873745544537,53.572110526338804,86.02454566785029,-86.52267789274111,Normal
0.8722584762510444,46.45480413374949,87.00541945184584,-86.52267789274111,Normal
-1.5424917592468264,44.60305455268236,91.91595734285077,-91.17804276905248,Normal
1.3377204640260054,52.98279450187974,91.91595734285077,-91.17804276905248,Normal
-0.8619681626802025,49.283147107403984,83.71129749703263,-88.04635906387237,Normal
-0.6000319568953268,45.78828379270873,96.82806537724409,-99.29385152602485,Normal
2.680179168110731,50.88328799392458,96.82806537724409,-99.29385152602485,Normal
0.5470667384980819,47.145958678322444,83.10075466299139,-84.49253474857582,Normal
-1.217153611403952,48.63026541761586,92.24877977289368,-95.12740248927634,Normal
-2.8829983961377055,55.794843426472674,92.24877977289368,-95.12740248927634,Normal
0.05089644879682069,56.20424293744353,91.62064062860408,-92.35212959015712,Normal
2.880853589302263,55.85778288058844,94.41121674745547,-97.5560854053245,Normal
-0.8307176653331879,55.58104566781978,94.41121674745547,-97.5560854053245,Normal
-0.9871680915571811,59.95814005114531,95.82649891631965,-95.59239903536223,Normal
2.07978707691388,61.4782335597703,95.82649891631965,-95.59239903536223,Normal
-0.9023853802910776,50.79822074640877,92.09377674549144,-93.49632015684996,Normal
0.13784188130356276,45.42071512479877,103.42080233690852,-100.43352582091798,Normal
-0.9439652725010708,51.74267731977044,103.42080233690852,-100.43352582091798,Normal
0.14739741981428978,50.78019541129668,102.7909498878768,-98.63011840199881,Normal
1.8632813978577094,51.20636257062985,102.7909498878768,-98.60773989230604,Normal
-0.22666591443778117,57.7366369237688,91.60573458149725,-98.60773989230604,Normal
0.25789217365890355,59.63751528654074,91.60573458149725,-94.39087871766486,Normal
-2.761813614824704,60.30718444479484,92.99562984280502,-92.0942208038546,Normal
0.29688615510954436,59.837831961613645,92.99562984280502,-92.0942208038546,Normal
1.9154049289051096,57.48508337230843,86.18017824594824,-85.74282440505395,Normal
-2.2978297175021676,58.113150670089475,88.41590768143652,-91.50651182053635,Normal
-1.7575236786021335,58.75381100277976,88.9660259768814,-91.50651182053635,Normal
0.6976759234079464,56.47191784666396,88.9660259768814,-88.38314223490953,Normal
-0.136943282312739,57.99419726965205,92.93639032784351,-91.60162562447825,Normal
